1	B	1	4
1	B	1	4
1	B	1	4
1	B	1	4
1	B	1	4
1	B	1	4
1	B	1	4
1	B	1	4
1	B	1	4
1	B	1	4
1	B	1	4
1	B	1	4
1	B	1	4
1	B	1	4
1	B	1	4
1	B	1	4
1	B	1	4
1	B	1	4
1	B	1	4
1	B	1	4
1	B	1	4
1	B	1	4
1	B	1	4
1	B	1	4
1	B	1	4
1	B	1	4
1	B	1	4
1	B	1	4
1	B	1	4
1	B	1	4
1	B	1	4
1	B	1	4
1	B	1	4
1	B	1	4
1	B	1	4
1	B	1	4
1	B	1	4
1	B	1	4
1	B	1	4
1	B	1	4
1	B	1	5
1	B	1	5
1	B	1	5
1	B	1	5
1	B	1	5
1	B	1	5
1	B	1	5
1	B	1	5
1	B	1	5
1	B	1	5
1	B	1	5
1	B	1	5
1	B	1	5
1	B	1	5
1	B	1	5
1	B	1	5
1	B	1	5
1	B	1	5
1	B	1	5
1	B	1	5
1	B	1	5
1	B	1	5
1	B	1	5
1	B	1	5
1	B	1	5
1	B	1	5
1	B	1	5
1	B	1	5
1	B	1	5
1	B	1	5
1	B	1	5
1	B	1	5
1	B	1	5
1	B	1	5
1	B	1	5
1	B	1	5
1	B	1	5
1	B	1	5
1	B	1	5
1	B	1	5
1	B	1	5
1	B	1	5
1	B	1	5
1	B	1	5
1	B	1	5
1	B	1	5
1	B	1	5
1	B	1	5
1	B	1	5
1	B	1	5
1	B	1	5
1	B	1	5
1	B	1	5
1	B	1	5
1	B	1	5
1	B	1	5
1	B	1	5
1	B	1	5
1	B	1	5
1	B	1	5
1	B	1	5
1	B	1	5
1	B	1	5
1	B	1	5
1	B	1	5
1	B	1	5
1	B	1	5
1	B	1	5
1	B	1	5
1	B	1	5
1	B	1	5
1	B	1	5
1	B	1	5
1	B	1	5
1	B	1	5
1	B	1	5
1	B	1	5
1	B	1	5
1	B	1	5
1	B	1	5
1	B	1	5
1	B	1	5
1	B	1	5
1	B	1	5
1	B	1	5
1	B	1	5
1	B	1	5
1	B	1	5
1	B	1	5
1	B	1	5
1	B	1	5
1	B	1	5
1	B	1	5
1	B	1	5
1	B	1	5
1	B	1	5
1	B	1	5
1	B	1	5
1	B	1	5
1	B	1	5
1	B	1	5
1	B	1	5
1	B	1	5
1	B	1	5
1	B	1	5
1	B	1	5
1	B	1	5
1	B	1	5
1	B	1	5
1	B	1	5
1	B	1	5
1	B	1	5
1	B	1	5
1	B	1	5
1	B	1	5
1	B	1	5
1	B	1	5
1	B	1	5
1	B	1	5
10	A	10	Richard III (1995)
10	B	10	4
10	B	10	4
10	B	10	4
10	B	10	4
10	B	10	4
10	B	10	4
10	B	10	4
10	B	10	4
10	B	10	4
10	B	10	4
10	B	10	4
10	B	10	4
10	B	10	4
10	B	10	4
10	B	10	4
10	B	10	4
10	B	10	4
10	B	10	4
10	B	10	4
10	B	10	4
10	B	10	4
10	B	10	4
10	B	10	4
10	B	10	4
10	B	10	4
10	B	10	4
10	B	10	4
10	B	10	4
10	B	10	4
10	B	10	4
10	B	10	4
10	B	10	4
10	B	10	4
10	B	10	5
10	B	10	5
10	B	10	5
10	B	10	5
10	B	10	5
10	B	10	5
10	B	10	5
10	B	10	5
10	B	10	5
10	B	10	5
10	B	10	5
10	B	10	5
10	B	10	5
10	B	10	5
10	B	10	5
10	B	10	5
10	B	10	5
10	B	10	5
10	B	10	5
10	B	10	5
10	B	10	5
10	B	10	5
10	B	10	5
10	B	10	5
10	B	10	5
10	B	10	5
100	A	100	Fargo (1996)
100	B	100	4
100	B	100	4
100	B	100	4
100	B	100	4
100	B	100	4
100	B	100	4
100	B	100	4
100	B	100	4
100	B	100	4
100	B	100	4
100	B	100	4
100	B	100	4
100	B	100	4
100	B	100	4
100	B	100	4
100	B	100	4
100	B	100	4
100	B	100	4
100	B	100	4
100	B	100	4
100	B	100	4
100	B	100	4
100	B	100	4
100	B	100	4
100	B	100	4
100	B	100	4
100	B	100	4
100	B	100	4
100	B	100	4
100	B	100	4
100	B	100	4
100	B	100	4
100	B	100	4
100	B	100	4
100	B	100	4
100	B	100	4
100	B	100	4
100	B	100	4
100	B	100	4
100	B	100	4
100	B	100	4
100	B	100	4
100	B	100	4
100	B	100	4
100	B	100	4
100	B	100	4
100	B	100	4
100	B	100	4
100	B	100	4
100	B	100	4
100	B	100	4
100	B	100	4
100	B	100	4
100	B	100	4
100	B	100	4
100	B	100	4
100	B	100	4
100	B	100	4
100	B	100	4
100	B	100	4
100	B	100	4
100	B	100	4
100	B	100	4
100	B	100	4
100	B	100	4
100	B	100	4
100	B	100	4
100	B	100	4
100	B	100	4
100	B	100	4
100	B	100	4
100	B	100	4
100	B	100	4
100	B	100	4
100	B	100	4
100	B	100	4
100	B	100	4
100	B	100	4
100	B	100	4
100	B	100	4
100	B	100	4
100	B	100	4
100	B	100	4
100	B	100	4
100	B	100	4
100	B	100	4
100	B	100	4
100	B	100	4
100	B	100	4
100	B	100	4
100	B	100	4
100	B	100	4
100	B	100	4
100	B	100	4
100	B	100	4
100	B	100	4
100	B	100	4
100	B	100	4
100	B	100	4
100	B	100	4
100	B	100	4
100	B	100	4
100	B	100	4
100	B	100	4
100	B	100	4
100	B	100	4
100	B	100	4
100	B	100	4
100	B	100	4
100	B	100	4
100	B	100	4
100	B	100	4
100	B	100	4
100	B	100	4
100	B	100	4
100	B	100	4
100	B	100	4
100	B	100	4
100	B	100	4
100	B	100	4
100	B	100	4
100	B	100	4
100	B	100	4
100	B	100	4
100	B	100	4
100	B	100	4
100	B	100	4
100	B	100	4
100	B	100	4
100	B	100	4
100	B	100	4
100	B	100	4
100	B	100	4
100	B	100	4
100	B	100	4
100	B	100	4
100	B	100	4
100	B	100	4
100	B	100	4
100	B	100	4
100	B	100	4
100	B	100	4
100	B	100	4
100	B	100	4
100	B	100	4
100	B	100	4
100	B	100	4
100	B	100	4
100	B	100	4
100	B	100	4
100	B	100	4
100	B	100	4
100	B	100	4
100	B	100	4
100	B	100	4
100	B	100	4
100	B	100	4
100	B	100	4
100	B	100	4
100	B	100	4
100	B	100	4
100	B	100	4
100	B	100	4
100	B	100	4
100	B	100	4
100	B	100	4
100	B	100	4
100	B	100	4
100	B	100	4
100	B	100	4
100	B	100	4
100	B	100	4
100	B	100	4
100	B	100	4
100	B	100	4
100	B	100	4
100	B	100	4
100	B	100	4
100	B	100	4
100	B	100	5
100	B	100	5
100	B	100	5
100	B	100	5
100	B	100	5
100	B	100	5
100	B	100	5
100	B	100	5
100	B	100	5
100	B	100	5
100	B	100	5
100	B	100	5
100	B	100	5
100	B	100	5
100	B	100	5
100	B	100	5
100	B	100	5
100	B	100	5
100	B	100	5
100	B	100	5
100	B	100	5
100	B	100	5
100	B	100	5
100	B	100	5
100	B	100	5
100	B	100	5
100	B	100	5
100	B	100	5
100	B	100	5
100	B	100	5
100	B	100	5
100	B	100	5
100	B	100	5
100	B	100	5
100	B	100	5
100	B	100	5
100	B	100	5
100	B	100	5
100	B	100	5
100	B	100	5
100	B	100	5
100	B	100	5
100	B	100	5
100	B	100	5
100	B	100	5
100	B	100	5
100	B	100	5
100	B	100	5
100	B	100	5
100	B	100	5
100	B	100	5
100	B	100	5
100	B	100	5
100	B	100	5
100	B	100	5
100	B	100	5
100	B	100	5
100	B	100	5
100	B	100	5
100	B	100	5
100	B	100	5
100	B	100	5
100	B	100	5
100	B	100	5
100	B	100	5
100	B	100	5
100	B	100	5
100	B	100	5
100	B	100	5
100	B	100	5
100	B	100	5
100	B	100	5
100	B	100	5
100	B	100	5
100	B	100	5
100	B	100	5
100	B	100	5
100	B	100	5
100	B	100	5
100	B	100	5
100	B	100	5
100	B	100	5
100	B	100	5
100	B	100	5
100	B	100	5
100	B	100	5
100	B	100	5
100	B	100	5
100	B	100	5
100	B	100	5
100	B	100	5
100	B	100	5
100	B	100	5
100	B	100	5
100	B	100	5
100	B	100	5
100	B	100	5
100	B	100	5
100	B	100	5
100	B	100	5
100	B	100	5
100	B	100	5
100	B	100	5
100	B	100	5
100	B	100	5
100	B	100	5
100	B	100	5
100	B	100	5
100	B	100	5
100	B	100	5
100	B	100	5
100	B	100	5
100	B	100	5
100	B	100	5
100	B	100	5
100	B	100	5
100	B	100	5
100	B	100	5
100	B	100	5
100	B	100	5
100	B	100	5
100	B	100	5
100	B	100	5
100	B	100	5
100	B	100	5
100	B	100	5
100	B	100	5
100	B	100	5
100	B	100	5
100	B	100	5
100	B	100	5
100	B	100	5
100	B	100	5
100	B	100	5
100	B	100	5
100	B	100	5
100	B	100	5
100	B	100	5
100	B	100	5
100	B	100	5
100	B	100	5
100	B	100	5
100	B	100	5
100	B	100	5
100	B	100	5
100	B	100	5
100	B	100	5
100	B	100	5
100	B	100	5
100	B	100	5
100	B	100	5
100	B	100	5
100	B	100	5
100	B	100	5
100	B	100	5
100	B	100	5
100	B	100	5
100	B	100	5
100	B	100	5
100	B	100	5
100	B	100	5
100	B	100	5
100	B	100	5
100	B	100	5
100	B	100	5
100	B	100	5
100	B	100	5
100	B	100	5
100	B	100	5
100	B	100	5
100	B	100	5
100	B	100	5
100	B	100	5
100	B	100	5
100	B	100	5
100	B	100	5
100	B	100	5
100	B	100	5
100	B	100	5
100	B	100	5
100	B	100	5
100	B	100	5
100	B	100	5
100	B	100	5
100	B	100	5
100	B	100	5
100	B	100	5
100	B	100	5
100	B	100	5
100	B	100	5
100	B	100	5
100	B	100	5
100	B	100	5
100	B	100	5
100	B	100	5
100	B	100	5
100	B	100	5
100	B	100	5
100	B	100	5
100	B	100	5
100	B	100	5
100	B	100	5
100	B	100	5
100	B	100	5
100	B	100	5
100	B	100	5
100	B	100	5
100	B	100	5
100	B	100	5
100	B	100	5
100	B	100	5
100	B	100	5
100	B	100	5
100	B	100	5
100	B	100	5
100	B	100	5
100	B	100	5
100	B	100	5
100	B	100	5
100	B	100	5
100	B	100	5
100	B	100	5
100	B	100	5
100	B	100	5
100	B	100	5
100	B	100	5
100	B	100	5
1000	A	1000	Lightning Jack (1994)
1000	B	1000	4
1000	B	1000	4
1001	A	1001	Stupids, The (1996)
1001	B	1001	4
1001	B	1001	4
1001	B	1001	4
1001	B	1001	5
1002	A	1002	Pest, The (1997)
1002	B	1002	4
1003	A	1003	That Darn Cat! (1997)
1003	B	1003	4
1004	A	1004	Geronimo: An American Legend (1993)
1004	B	1004	4
1004	B	1004	4
1004	B	1004	4
1004	B	1004	4
1005	A	1005	Double vie de Véronique, La (Double Life of Veronique, The) (1991)
1005	B	1005	4
1005	B	1005	4
1005	B	1005	4
1005	B	1005	4
1005	B	1005	4
1005	B	1005	4
1005	B	1005	4
1005	B	1005	5
1005	B	1005	5
1005	B	1005	5
1005	B	1005	5
1005	B	1005	5
1005	B	1005	5
1005	B	1005	5
1006	A	1006	Until the End of the World (Bis ans Ende der Welt) (1991)
1006	B	1006	4
1006	B	1006	4
1006	B	1006	4
1006	B	1006	4
1006	B	1006	5
1006	B	1006	5
1007	A	1007	Waiting for Guffman (1996)
1007	B	1007	4
1007	B	1007	4
1007	B	1007	4
1007	B	1007	4
1007	B	1007	4
1007	B	1007	4
1007	B	1007	4
1007	B	1007	4
1007	B	1007	4
1007	B	1007	4
1007	B	1007	4
1007	B	1007	4
1007	B	1007	4
1007	B	1007	4
1007	B	1007	4
1007	B	1007	4
1007	B	1007	4
1007	B	1007	4
1007	B	1007	4
1007	B	1007	4
1007	B	1007	4
1007	B	1007	4
1007	B	1007	4
1007	B	1007	4
1007	B	1007	4
1007	B	1007	5
1007	B	1007	5
1007	B	1007	5
1007	B	1007	5
1007	B	1007	5
1007	B	1007	5
1007	B	1007	5
1007	B	1007	5
1007	B	1007	5
1007	B	1007	5
1007	B	1007	5
1007	B	1007	5
1007	B	1007	5
1007	B	1007	5
1008	A	1008	I Shot Andy Warhol (1996)
1008	B	1008	4
1008	B	1008	4
1008	B	1008	4
1008	B	1008	4
1008	B	1008	4
1008	B	1008	4
1008	B	1008	4
1008	B	1008	4
1008	B	1008	4
1008	B	1008	4
1008	B	1008	4
1008	B	1008	4
1008	B	1008	4
1008	B	1008	4
1008	B	1008	4
1008	B	1008	4
1008	B	1008	5
1008	B	1008	5
1008	B	1008	5
1008	B	1008	5
1009	A	1009	Stealing Beauty (1996)
1009	B	1009	4
1009	B	1009	4
1009	B	1009	4
1009	B	1009	4
1009	B	1009	4
1009	B	1009	4
1009	B	1009	4
1009	B	1009	4
1009	B	1009	4
1009	B	1009	4
1009	B	1009	4
1009	B	1009	4
1009	B	1009	4
1009	B	1009	4
1009	B	1009	4
1009	B	1009	4
1009	B	1009	4
1009	B	1009	4
1009	B	1009	4
1009	B	1009	4
1009	B	1009	4
1009	B	1009	4
1009	B	1009	4
1009	B	1009	4
1009	B	1009	4
1009	B	1009	5
1009	B	1009	5
1009	B	1009	5
1009	B	1009	5
1009	B	1009	5
1009	B	1009	5
1009	B	1009	5
1009	B	1009	5
1009	B	1009	5
1009	B	1009	5
101	A	101	Heavy Metal (1981)
101	B	101	4
101	B	101	4
101	B	101	4
101	B	101	4
101	B	101	4
101	B	101	4
101	B	101	4
101	B	101	4
101	B	101	4
101	B	101	4
101	B	101	4
101	B	101	4
101	B	101	4
101	B	101	4
101	B	101	4
101	B	101	4
101	B	101	4
101	B	101	4
101	B	101	4
101	B	101	5
101	B	101	5
101	B	101	5
101	B	101	5
101	B	101	5
101	B	101	5
101	B	101	5
101	B	101	5
101	B	101	5
101	B	101	5
101	B	101	5
101	B	101	5
101	B	101	5
1010	A	1010	Basquiat (1996)
1010	B	1010	4
1010	B	1010	4
1010	B	1010	4
1010	B	1010	4
1010	B	1010	4
1010	B	1010	4
1010	B	1010	4
1010	B	1010	4
1010	B	1010	4
1010	B	1010	4
1010	B	1010	4
1010	B	1010	4
1010	B	1010	4
1010	B	1010	5
1010	B	1010	5
1010	B	1010	5
1010	B	1010	5
1010	B	1010	5
1010	B	1010	5
1011	A	1011	2 Days in the Valley (1996)
1011	B	1011	4
1011	B	1011	4
1011	B	1011	4
1011	B	1011	4
1011	B	1011	4
1011	B	1011	4
1011	B	1011	4
1011	B	1011	4
1011	B	1011	4
1011	B	1011	4
1011	B	1011	4
1011	B	1011	4
1011	B	1011	4
1011	B	1011	4
1011	B	1011	4
1011	B	1011	4
1011	B	1011	4
1011	B	1011	4
1011	B	1011	4
1011	B	1011	4
1011	B	1011	4
1011	B	1011	4
1011	B	1011	4
1011	B	1011	4
1011	B	1011	4
1011	B	1011	4
1011	B	1011	4
1011	B	1011	4
1011	B	1011	4
1011	B	1011	4
1011	B	1011	4
1011	B	1011	4
1011	B	1011	4
1011	B	1011	5
1011	B	1011	5
1011	B	1011	5
1011	B	1011	5
1011	B	1011	5
1012	A	1012	Private Parts (1997)
1012	B	1012	4
1012	B	1012	4
1012	B	1012	4
1012	B	1012	4
1012	B	1012	4
1012	B	1012	4
1012	B	1012	4
1012	B	1012	4
1012	B	1012	4
1012	B	1012	4
1012	B	1012	4
1012	B	1012	4
1012	B	1012	4
1012	B	1012	4
1012	B	1012	4
1012	B	1012	4
1012	B	1012	4
1012	B	1012	4
1012	B	1012	4
1012	B	1012	4
1012	B	1012	4
1012	B	1012	4
1012	B	1012	4
1012	B	1012	4
1012	B	1012	4
1012	B	1012	4
1012	B	1012	4
1012	B	1012	4
1012	B	1012	4
1012	B	1012	4
1012	B	1012	4
1012	B	1012	4
1012	B	1012	4
1012	B	1012	4
1012	B	1012	4
1012	B	1012	4
1012	B	1012	4
1012	B	1012	4
1012	B	1012	4
1012	B	1012	4
1012	B	1012	4
1012	B	1012	4
1012	B	1012	4
1012	B	1012	4
1012	B	1012	4
1012	B	1012	4
1012	B	1012	4
1012	B	1012	4
1012	B	1012	4
1012	B	1012	4
1012	B	1012	5
1012	B	1012	5
1012	B	1012	5
1012	B	1012	5
1012	B	1012	5
1012	B	1012	5
1012	B	1012	5
1012	B	1012	5
1012	B	1012	5
1012	B	1012	5
1012	B	1012	5
1012	B	1012	5
1012	B	1012	5
1013	A	1013	Anaconda (1997)
1013	B	1013	4
1013	B	1013	4
1013	B	1013	4
1013	B	1013	4
1014	A	1014	Romy and Michele's High School Reunion (1997)
1014	B	1014	4
1014	B	1014	4
1014	B	1014	4
1014	B	1014	4
1014	B	1014	4
1014	B	1014	4
1014	B	1014	4
1014	B	1014	4
1014	B	1014	4
1014	B	1014	4
1014	B	1014	4
1014	B	1014	4
1014	B	1014	4
1014	B	1014	4
1014	B	1014	4
1014	B	1014	4
1014	B	1014	4
1014	B	1014	4
1014	B	1014	4
1014	B	1014	4
1014	B	1014	4
1014	B	1014	4
1014	B	1014	4
1014	B	1014	4
1014	B	1014	4
1014	B	1014	4
1014	B	1014	5
1014	B	1014	5
1014	B	1014	5
1014	B	1014	5
1014	B	1014	5
1014	B	1014	5
1014	B	1014	5
1015	A	1015	Shiloh (1997)
1015	B	1015	4
1015	B	1015	5
1015	B	1015	5
1016	A	1016	Con Air (1997)
1016	B	1016	4
1016	B	1016	4
1016	B	1016	4
1016	B	1016	4
1016	B	1016	4
1016	B	1016	4
1016	B	1016	4
1016	B	1016	4
1016	B	1016	4
1016	B	1016	4
1016	B	1016	4
1016	B	1016	4
1016	B	1016	4
1016	B	1016	4
1016	B	1016	4
1016	B	1016	4
1016	B	1016	4
1016	B	1016	4
1016	B	1016	4
1016	B	1016	4
1016	B	1016	4
1016	B	1016	4
1016	B	1016	4
1016	B	1016	4
1016	B	1016	4
1016	B	1016	4
1016	B	1016	4
1016	B	1016	4
1016	B	1016	4
1016	B	1016	4
1016	B	1016	4
1016	B	1016	4
1016	B	1016	4
1016	B	1016	4
1016	B	1016	4
1016	B	1016	4
1016	B	1016	4
1016	B	1016	4
1016	B	1016	4
1016	B	1016	4
1016	B	1016	4
1016	B	1016	4
1016	B	1016	4
1016	B	1016	4
1016	B	1016	4
1016	B	1016	4
1016	B	1016	5
1016	B	1016	5
1016	B	1016	5
1016	B	1016	5
1016	B	1016	5
1016	B	1016	5
1016	B	1016	5
1016	B	1016	5
1016	B	1016	5
1016	B	1016	5
1016	B	1016	5
1016	B	1016	5
1016	B	1016	5
1016	B	1016	5
1016	B	1016	5
1016	B	1016	5
1016	B	1016	5
1016	B	1016	5
1016	B	1016	5
1016	B	1016	5
1016	B	1016	5
1016	B	1016	5
1017	A	1017	Trees Lounge (1996)
1017	B	1017	4
1017	B	1017	4
1017	B	1017	4
1017	B	1017	4
1017	B	1017	4
1017	B	1017	4
1017	B	1017	4
1017	B	1017	4
1017	B	1017	4
1017	B	1017	4
1017	B	1017	4
1017	B	1017	4
1017	B	1017	4
1017	B	1017	5
1017	B	1017	5
1017	B	1017	5
1017	B	1017	5
1017	B	1017	5
1017	B	1017	5
1018	A	1018	Tie Me Up! Tie Me Down! (1990)
1018	B	1018	4
1018	B	1018	4
1018	B	1018	4
1018	B	1018	4
1018	B	1018	4
1018	B	1018	4
1018	B	1018	4
1018	B	1018	4
1018	B	1018	5
1018	B	1018	5
1019	A	1019	Die xue shuang xiong (Killer, The) (1989)
1019	B	1019	4
1019	B	1019	4
1019	B	1019	4
1019	B	1019	4
1019	B	1019	4
1019	B	1019	4
1019	B	1019	4
1019	B	1019	4
1019	B	1019	4
1019	B	1019	4
1019	B	1019	4
1019	B	1019	4
1019	B	1019	4
1019	B	1019	4
1019	B	1019	5
1019	B	1019	5
1019	B	1019	5
1019	B	1019	5
1019	B	1019	5
1019	B	1019	5
1019	B	1019	5
1019	B	1019	5
1019	B	1019	5
1019	B	1019	5
102	A	102	Aristocats, The (1970)
102	B	102	4
102	B	102	4
102	B	102	4
102	B	102	4
102	B	102	4
102	B	102	4
102	B	102	4
102	B	102	4
102	B	102	4
102	B	102	4
102	B	102	4
102	B	102	4
102	B	102	4
102	B	102	4
102	B	102	4
102	B	102	4
102	B	102	4
102	B	102	5
102	B	102	5
102	B	102	5
102	B	102	5
102	B	102	5
1020	A	1020	Gaslight (1944)
1020	B	1020	4
1020	B	1020	4
1020	B	1020	4
1020	B	1020	4
1020	B	1020	4
1020	B	1020	4
1020	B	1020	4
1020	B	1020	4
1020	B	1020	4
1020	B	1020	4
1020	B	1020	4
1020	B	1020	4
1020	B	1020	4
1020	B	1020	4
1020	B	1020	4
1020	B	1020	4
1020	B	1020	4
1020	B	1020	4
1020	B	1020	5
1020	B	1020	5
1020	B	1020	5
1020	B	1020	5
1020	B	1020	5
1020	B	1020	5
1020	B	1020	5
1021	A	1021	8 1/2 (1963)
1021	B	1021	4
1021	B	1021	4
1021	B	1021	4
1021	B	1021	4
1021	B	1021	4
1021	B	1021	4
1021	B	1021	4
1021	B	1021	4
1021	B	1021	4
1021	B	1021	4
1021	B	1021	5
1021	B	1021	5
1021	B	1021	5
1021	B	1021	5
1021	B	1021	5
1021	B	1021	5
1021	B	1021	5
1021	B	1021	5
1021	B	1021	5
1021	B	1021	5
1021	B	1021	5
1021	B	1021	5
1021	B	1021	5
1021	B	1021	5
1022	A	1022	Fast, Cheap & Out of Control (1997)
1022	B	1022	4
1022	B	1022	4
1022	B	1022	4
1022	B	1022	4
1022	B	1022	4
1022	B	1022	4
1022	B	1022	4
1022	B	1022	4
1022	B	1022	5
1022	B	1022	5
1022	B	1022	5
1022	B	1022	5
1022	B	1022	5
1022	B	1022	5
1022	B	1022	5
1022	B	1022	5
1022	B	1022	5
1023	A	1023	Fathers' Day (1997)
1023	B	1023	4
1023	B	1023	4
1023	B	1023	4
1023	B	1023	4
1023	B	1023	4
1024	A	1024	Mrs. Dalloway (1997)
1024	B	1024	4
1024	B	1024	4
1024	B	1024	5
1024	B	1024	5
1024	B	1024	5
1024	B	1024	5
1024	B	1024	5
1025	A	1025	Fire Down Below (1997)
1025	B	1025	4
1025	B	1025	4
1025	B	1025	4
1025	B	1025	4
1025	B	1025	4
1025	B	1025	4
1025	B	1025	4
1025	B	1025	4
1025	B	1025	5
1025	B	1025	5
1025	B	1025	5
1025	B	1025	5
1025	B	1025	5
1025	B	1025	5
1025	B	1025	5
1026	A	1026	Lay of the Land, The (1997)
1026	B	1026	5
1027	A	1027	Shooter, The (1995)
1027	B	1027	4
1028	A	1028	Grumpier Old Men (1995)
1028	B	1028	4
1028	B	1028	4
1028	B	1028	4
1028	B	1028	4
1028	B	1028	4
1028	B	1028	4
1028	B	1028	4
1028	B	1028	4
1028	B	1028	4
1028	B	1028	4
1028	B	1028	4
1028	B	1028	4
1028	B	1028	4
1028	B	1028	4
1028	B	1028	4
1028	B	1028	4
1028	B	1028	4
1028	B	1028	4
1028	B	1028	4
1028	B	1028	4
1028	B	1028	4
1028	B	1028	4
1028	B	1028	4
1028	B	1028	4
1028	B	1028	4
1028	B	1028	4
1028	B	1028	4
1028	B	1028	4
1028	B	1028	4
1028	B	1028	4
1028	B	1028	4
1028	B	1028	4
1028	B	1028	4
1028	B	1028	4
1028	B	1028	4
1028	B	1028	4
1028	B	1028	5
1028	B	1028	5
1028	B	1028	5
1028	B	1028	5
1028	B	1028	5
1028	B	1028	5
1028	B	1028	5
1028	B	1028	5
1028	B	1028	5
1028	B	1028	5
1028	B	1028	5
1028	B	1028	5
1028	B	1028	5
1028	B	1028	5
1028	B	1028	5
1029	A	1029	Jury Duty (1995)
1029	B	1029	4
1029	B	1029	5
103	A	103	All Dogs Go to Heaven 2 (1996)
1030	A	1030	Beverly Hillbillies, The (1993)
1030	B	1030	4
1030	B	1030	4
1030	B	1030	5
1031	A	1031	Lassie (1994)
1031	B	1031	5
1032	A	1032	Little Big League (1994)
1032	B	1032	4
1032	B	1032	4
1032	B	1032	4
1032	B	1032	5
1033	A	1033	Homeward Bound II: Lost in San Francisco (1996)
1033	B	1033	4
1033	B	1033	4
1033	B	1033	4
1033	B	1033	4
1033	B	1033	4
1033	B	1033	4
1033	B	1033	4
1033	B	1033	4
1033	B	1033	4
1033	B	1033	5
1033	B	1033	5
1034	A	1034	Quest, The (1996)
1034	B	1034	4
1034	B	1034	4
1034	B	1034	4
1034	B	1034	5
1034	B	1034	5
1035	A	1035	Cool Runnings (1993)
1035	B	1035	4
1035	B	1035	4
1035	B	1035	4
1035	B	1035	4
1035	B	1035	4
1035	B	1035	4
1035	B	1035	4
1035	B	1035	4
1035	B	1035	4
1035	B	1035	4
1035	B	1035	4
1035	B	1035	4
1035	B	1035	4
1035	B	1035	4
1035	B	1035	4
1035	B	1035	4
1035	B	1035	4
1035	B	1035	4
1035	B	1035	4
1035	B	1035	4
1035	B	1035	4
1035	B	1035	4
1035	B	1035	4
1035	B	1035	4
1035	B	1035	4
1035	B	1035	4
1035	B	1035	5
1035	B	1035	5
1036	A	1036	Drop Dead Fred (1991)
1036	B	1036	4
1036	B	1036	4
1036	B	1036	4
1036	B	1036	4
1036	B	1036	4
1036	B	1036	4
1036	B	1036	5
1036	B	1036	5
1037	A	1037	Grease 2 (1982)
1037	B	1037	4
1037	B	1037	4
1037	B	1037	5
1038	A	1038	Switchback (1997)
1038	B	1038	4
1038	B	1038	4
1038	B	1038	4
1038	B	1038	4
1038	B	1038	5
1038	B	1038	5
1039	A	1039	Hamlet (1996)
1039	B	1039	4
1039	B	1039	4
1039	B	1039	4
1039	B	1039	4
1039	B	1039	4
1039	B	1039	4
